Model,Featurizer,Transformation,Training_dataset,Mode,AUC_avg,AUC_std,Repeat_1,Repeat_2,Repeat_3,Repeat_4,Repeat_5,Repeat_6,Repeat_7,Repeat_8,Repeat_9,Repeat_10
GaussianNB,codrug_w,original,1440_pairs,External,0.5935672514619883,0.0,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883,0.5935672514619883
KNeighborsClassifier,codrug_w,original,1440_pairs,External,0.4385964912280702,0.0,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702,0.4385964912280702
DecisionTreeClassifier,codrug_w,original,1440_pairs,External,0.6005116959064327,0.02000641654362762,0.6147660818713451,0.5869883040935673,0.5891812865497076,0.6001461988304094,0.6038011695906432,0.6023391812865497,0.5621345029239766,0.5899122807017543,0.6140350877192984,0.641812865497076
RandomForestClassifier,codrug_w,original,1440_pairs,External,0.8124634502923976,0.02569704386541812,0.820906432748538,0.7832602339181286,0.8483187134502924,0.7766812865497078,0.7774122807017544,0.8534356725146199,0.8117690058479532,0.8135964912280701,0.8267543859649122,0.8125
MLPClassifier,codrug_w,original,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
LinearSVC,codrug_w,original,1440_pairs,External,0.2467836257309941,0.18991228070175442,0.18347953216374266,0.18347953216374266,0.18347953216374266,0.18347953216374266,0.8165204678362573,0.18347953216374266,0.18347953216374266,0.18347953216374266,0.18347953216374266,0.18347953216374266
GaussianNB,codrug_w,standardization,1440_pairs,Standard,0.689597230564952,0.010143938618604671,0.7018194176598906,0.7003335335588505,0.6783139957636496,0.6950143846226803,0.6911811197875501,0.6900667067117701,0.6721333501944295,0.6774524991305997,0.6878378805602099,0.7018194176598906
KNeighborsClassifier,codrug_w,standardization,1440_pairs,Standard,0.6184407701305681,0.01079769812996332,0.6277228035787676,0.6176535677025703,0.6236326704814897,0.624988144541747,0.630844740918719,0.6226723783629983,0.6280705636875217,0.6050709746767411,0.598937750940533,0.6048141064145932
DecisionTreeClassifier,codrug_w,standardization,1440_pairs,Standard,0.6243582245265719,0.014908087378552235,0.6137807846732636,0.619352850052164,0.6084616357370933,0.6064857260282633,0.6130378426227435,0.6369147355442445,0.6570769182131453,0.6358003224684644,0.6293667604565142,0.6233046694698239
RandomForestClassifier,codrug_w,standardization,1440_pairs,Standard,0.8563351617084505,0.00399052503896343,0.8532333786475294,0.8603071354051406,0.8597578325060858,0.8596669406594796,0.855806013088426,0.8479616515443711,0.8514511080901647,0.8572405235370364,0.8599988934905629,0.8579281401157092
MLPClassifier,codrug_w,standardization,1440_pairs,Standard,0.8181293667604566,0.009951272008790295,0.8383863930953811,0.8183269577313396,0.8074673579716102,0.8152524422244001,0.8291707502133983,0.8267127185356138,0.8080838418007651,0.8096329550124879,0.8194808890012962,0.8087793620182732
LinearSVC,codrug_w,standardization,1440_pairs,Standard,0.7557388321583257,0.013284022462441385,0.7592630647149948,0.7257516360532389,0.7534459865321994,0.76396572982201,0.7512171603806392,0.7600376213208562,0.7501738800543771,0.7653567702570263,0.7795517056052607,0.7486247668426544
GaussianNB,codrug_w,standardization,1440_pairs,Stratified,0.6848218519806519,0.011248614285338463,0.6794284088394296,0.7007050045841106,0.6999620625335905,0.6843760867503399,0.6915525908128103,0.6588947551452689,0.6816572349909898,0.6843760867503399,0.6870949385096898,0.6801713508899497
KNeighborsClassifier,codrug_w,standardization,1440_pairs,Stratified,0.6219021687584965,0.01055445304964894,0.6281575037147102,0.6051579147039297,0.628252347380734,0.6056400366728842,0.6117535013120041,0.6254742183301192,0.6392305017229931,0.6213287597609939,0.6237670323416902,0.6302598716449053
DecisionTreeClassifier,codrug_w,standardization,1440_pairs,Stratified,0.6183957193892068,0.01283333746314446,0.617866965951124,0.6122949005722235,0.625533495621384,0.6038854288514431,0.6187284625841737,0.617495494925864,0.6518763238595049,0.6132907590654738,0.6042568998767032,0.6187284625841737
RandomForestClassifier,codrug_w,standardization,1440_pairs,Stratified,0.859201811514021,0.0058259761394671055,0.8717081344250893,0.8546678890961398,0.8577068382283202,0.848589990831779,0.858370743890487,0.8624924915431065,0.8571654389681009,0.8643814612247479,0.8570468843855712,0.8598882425468685
MLPClassifier,codrug_w,standardization,1440_pairs,Stratified,0.821573772564889,0.00995004835465974,0.8173310992380892,0.8151655021972116,0.8245708324112422,0.8269024058676614,0.8190145743100123,0.8103047643134899,0.8268628876734849,0.8466852138724668,0.8144146565078562,0.814485789257374
LinearSVC,codrug_w,standardization,1440_pairs,Stratified,0.7549010464417819,0.008431994007718798,0.7556906199614303,0.7707391483038791,0.7509484366602384,0.7539281085011539,0.7449179602288893,0.759144510132465,0.757587493281907,0.7609860579810944,0.756820840314881,0.7382472890518795
GaussianNB,codrug_w,standardization,1440_pairs,LODO,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w,standardization,1440_pairs,LODO,0.5966654547753787,1.1102230246251565e-16,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786,0.5966654547753786
DecisionTreeClassifier,codrug_w,standardization,1440_pairs,LODO,0.5816185071606967,0.01774448137561208,0.6115519585217034,0.566264107995321,0.5926227435111125,0.579115424741551,0.5683743795643514,0.5899038917517625,0.5786412064114318,0.5809885871455218,0.5466946982390692,0.602028073725143
RandomForestClassifier,codrug_w,standardization,1440_pairs,LODO,0.6123703803231008,0.020435914683632508,0.6232809585533179,0.6135239164111156,0.5881097657361449,0.6116942240207393,0.5915438968100915,0.6482248427175871,0.612184249628529,0.5981552906958363,0.6456087382630963,0.5913779203945497
MLPClassifier,codrug_w,standardization,1440_pairs,LODO,0.6075155701685057,0.0405910489340223,0.5923065979576996,0.5993092219657931,0.6783139957636496,0.5533179475830672,0.5674259429041131,0.6173848439821694,0.5678448357623851,0.6695251493787739,0.6371834592646455,0.5925437071227593
LinearSVC,codrug_w,standardization,1440_pairs,LODO,0.5004481363219625,0.0014542096228546359,0.5036119629477411,0.49978660175144635,0.4986958995921722,0.5016439568777465,0.5017467041826056,0.4994151307261864,0.4993677088931744,0.5009089184660618,0.5002845309980715,0.49901994878442035
GaussianNB,codrug_w,standardization,1440_pairs,LOEO,0.5165186051658184,0.0,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184,0.5165186051658184
KNeighborsClassifier,codrug_w,standardization,1440_pairs,LOEO,0.5313932534538902,0.0,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902,0.5313932534538902
DecisionTreeClassifier,codrug_w,standardization,1440_pairs,LOEO,0.6284657456292877,0.01631074197299381,0.6126505643198128,0.6432139356959944,0.6473001169738547,0.6124134551547532,0.6292323985963137,0.5962030919035124,0.6444469033543043,0.6414751351522241,0.6364089026587841,0.6213129524833233
RandomForestClassifier,codrug_w,standardization,1440_pairs,LOEO,0.8225609370554203,0.004169839255859272,0.8224645126616295,0.8176828111662608,0.8184731750497931,0.8169003509215641,0.8235077929878916,0.8218124624577156,0.8257958964307168,0.821689956055768,0.8313521545319466,0.8259302582909172
MLPClassifier,codrug_w,standardization,1440_pairs,LOEO,0.7750312193733996,0.016005923835219864,0.7983900287692455,0.783626031424868,0.757994530681926,0.761306155353925,0.744574151939553,0.7939877019379723,0.7798322847839146,0.7824800037937466,0.7810020233315419,0.7671192817173026
LinearSVC,codrug_w,standardization,1440_pairs,LOEO,0.68584853466536,0.002055061760642551,0.685142739717366,0.6822421042648035,0.6887467990262718,0.6838939647813853,0.6844314122221872,0.6850083778571656,0.6876640005058329,0.6884543643893648,0.6852296797445544,0.6876719041446682
GaussianNB,codrug_w,standardization,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w,standardization,1440_pairs,External,0.5899122807017543,0.0,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543,0.5899122807017543
DecisionTreeClassifier,codrug_w,standardization,1440_pairs,External,0.6070906432748537,0.04210202686149326,0.547514619883041,0.6425438596491228,0.6425438596491228,0.6030701754385965,0.5343567251461988,0.5730994152046784,0.6425438596491228,0.5877192982456141,0.641812865497076,0.655701754385965
RandomForestClassifier,codrug_w,standardization,1440_pairs,External,0.7993055555555555,0.01751295554140085,0.8212719298245613,0.8004385964912281,0.7931286549707602,0.7942251461988303,0.8157894736842105,0.7902046783625731,0.7865497076023391,0.7825292397660818,0.7755847953216374,0.8333333333333334
MLPClassifier,codrug_w,standardization,1440_pairs,External,0.522295321637427,0.10993250417955987,0.49926900584795325,0.7039473684210528,0.29459064327485385,0.44005847953216376,0.4166666666666667,0.6191520467836257,0.5972222222222222,0.5592105263157895,0.5423976608187134,0.5504385964912282
LinearSVC,codrug_w,standardization,1440_pairs,External,0.7575292397660819,0.002358518392529479,0.7616959064327484,0.7558479532163743,0.756578947368421,0.7536549707602339,0.7587719298245614,0.7551169590643274,0.7587719298245614,0.7558479532163743,0.7595029239766082,0.7595029239766082
GaussianNB,addition_w_o,original,1440_pairs,Standard,0.6897232936043756,0.009470175284688805,0.6669327558407891,0.7035937845784199,0.6917501817836932,0.6911811197875501,0.6909993360943378,0.68858082261073,0.6997960861180488,0.6900667067117701,0.6926986184439315,0.6816335240744839
KNeighborsClassifier,addition_w_o,original,1440_pairs,Standard,0.5760650153330594,0.005495656307921504,0.568066137649774,0.5735828775568271,0.5843673927476212,0.584007777180614,0.5764044766210362,0.5798109449590592,0.5690106224905948,0.5794592330308874,0.5745945433277481,0.5713461477664317
DecisionTreeClassifier,addition_w_o,original,1440_pairs,Standard,0.6125936581201985,0.0147036616156121,0.602028073725143,0.6312241155828143,0.6187284625841737,0.6343144383674243,0.6038854288514431,0.6103189908633935,0.5913897758528026,0.617124023900604,0.5910183048275426,0.6259049666466441
RandomForestClassifier,addition_w_o,original,1440_pairs,Standard,0.8520707533748538,0.006237353724055837,0.8557151212418198,0.8547074072903165,0.85250624387468,0.8566279915272992,0.8414569567829029,0.8551104928709178,0.8529725585659638,0.859927760741045,0.8523916411115677,0.8392913597420252
MLPClassifier,addition_w_o,original,1440_pairs,Standard,0.8233686889443901,0.006421483010581369,0.829115424741551,0.8191015143372008,0.827210647782239,0.828546362745408,0.8338813189592489,0.8202238310518163,0.8190698997818595,0.8219152097625747,0.8245629287724069,0.810059751509595
LinearSVC,addition_w_o,original,1440_pairs,Standard,0.8414838291549429,0.009213611470358306,0.8308068034523093,0.85071606967848,0.8542885144320446,0.8383389712623692,0.8436502165597041,0.848416110777402,0.8452704625209447,0.8461477664316652,0.8338497044039076,0.823353672030603
GaussianNB,addition_w_o,original,1440_pairs,Stratified,0.6865464259745186,0.009414672590080105,0.6973617653567703,0.6684186399418293,0.68858082261073,0.68858082261073,0.6781164047927666,0.6945243590148904,0.6759666150295596,0.6838860611425499,0.6908096487622901,0.6992191204830704
KNeighborsClassifier,addition_w_o,original,1440_pairs,Stratified,0.5777473048591573,0.00523517575288333,0.5795738357939996,0.5753295817394328,0.5799729695551833,0.5720811861781163,0.579929499541589,0.5776453479181816,0.5862286996933388,0.5800480541241188,0.5660230470108438,0.5806408270367678
DecisionTreeClassifier,addition_w_o,original,1440_pairs,Stratified,0.6022659732540863,0.01514894331712765,0.6235575859125542,0.5890423951187127,0.5920141633207929,0.6214473143435237,0.5844661882330625,0.6092045777876134,0.5954759571306629,0.6239290569378141,0.5985662799152729,0.5849562138408523
RandomForestClassifier,addition_w_o,original,1440_pairs,Stratified,0.8584485947330152,0.008246743843126679,0.8535890423951187,0.839085865132307,0.8652785242325567,0.8585841421390408,0.86363456735481,0.8491353419114162,0.8649781859568144,0.8636582782713161,0.8616942240207391,0.8648477759160318
MLPClassifier,addition_w_o,original,1440_pairs,Stratified,0.8280255129461604,0.005852208213461864,0.8252742562675857,0.8343002118175208,0.8241835541083117,0.8229189718946603,0.8285384591065728,0.8205794947994056,0.8238674085548987,0.8291312320192217,0.8301745123454838,0.8412870285479435
LinearSVC,addition_w_o,original,1440_pairs,Stratified,0.8381761563023616,0.010389277301095273,0.8523916411115677,0.8187458505896115,0.8315497455028295,0.8423935379848881,0.8349562138408524,0.839295311561443,0.835098479339888,0.8549840346495527,0.8282223135531599,0.8441244348898232
GaussianNB,addition_w_o,original,1440_pairs,LODO,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,addition_w_o,original,1440_pairs,LODO,0.5941323385286587,0.0,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587,0.5941323385286587
DecisionTreeClassifier,addition_w_o,original,1440_pairs,LODO,0.5749336094337834,0.0099877176933506,0.567275773766242,0.5862049887768328,0.5725949227024123,0.5740808068034524,0.5570089469191616,0.5806329233979325,0.5748237488539725,0.566904302740982,0.594614460497613,0.5751952198792324
RandomForestClassifier,addition_w_o,original,1440_pairs,LODO,0.6068504789605134,0.01991664883353921,0.5908720875090893,0.5931088172994846,0.6369582055578389,0.5743218677879295,0.6088765767759476,0.5903148809711991,0.6215421580095475,0.6244862634757042,0.6320539976605228,0.5959699345578705
MLPClassifier,addition_w_o,original,1440_pairs,LODO,0.6618752173500679,0.01109593117159066,0.6455692200689197,0.666237235623281,0.653038158768297,0.664087445860074,0.6437039613037842,0.6747968764819323,0.6739669944042237,0.6560020233315418,0.6745834782333787,0.6667667794252474
LinearSVC,addition_w_o,original,1440_pairs,LODO,0.6748229584900889,0.0034857234585422173,0.6720147956118996,0.6780926938762606,0.6771521608548576,0.6706316588157187,0.6682526635262875,0.6777923556005184,0.6797445543928424,0.6740697417090828,0.6740539344314123,0.6764250260820082
GaussianNB,addition_w_o,original,1440_pairs,LOEO,0.5053902816856881,0.0,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881
KNeighborsClassifier,addition_w_o,original,1440_pairs,LOEO,0.5502434320761278,0.0,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278,0.5502434320761278
DecisionTreeClassifier,addition_w_o,original,1440_pairs,LOEO,0.5539984508867883,0.021481699370797115,0.5448847649457811,0.5555230628181216,0.5351079637064905,0.5807514779804622,0.5617037083873415,0.5868135689671524,0.5814944200309823,0.5290458727198002,0.5335035250229205,0.5311561442888306
RandomForestClassifier,addition_w_o,original,1440_pairs,LOEO,0.8189434415604945,0.004135997688331158,0.8189434415604945,0.8209193512693246,0.8202435901489045,0.8232193101704024,0.8197851790964559,0.824258638677247,0.8084632164648604,0.8171058455312827,0.8168252663526288,0.8196705763333438
MLPClassifier,addition_w_o,original,1440_pairs,LOEO,0.6406705447187886,0.006723370381986244,0.6453163036261895,0.6408823622395752,0.6335714963169042,0.6350810913344505,0.6316746229964276,0.6340615219246941,0.642486800923145,0.64224178811925,0.6536467389586165,0.6477427207486326
LinearSVC,addition_w_o,original,1440_pairs,LOEO,0.7136179697132561,0.001788283827143918,0.7127106319749613,0.713469381303152,0.7140463469381304,0.7141569978818247,0.7148683253770035,0.7171050551673991,0.7149473617653568,0.7124735228099017,0.7101577566311529,0.7122443172836774
GaussianNB,addition_w_o,original,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,addition_w_o,original,1440_pairs,External,0.5650584795321637,0.0,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637
DecisionTreeClassifier,addition_w_o,original,1440_pairs,External,0.5173976608187134,0.026264570037859418,0.48391812865497075,0.5350877192982457,0.5087719298245614,0.49780701754385964,0.48099415204678364,0.49415204678362573,0.5497076023391813,0.5489766081871346,0.5248538011695906,0.5497076023391813
RandomForestClassifier,addition_w_o,original,1440_pairs,External,0.6951388888888889,0.020888053969237957,0.707236842105263,0.7233187134502923,0.6933479532163742,0.6977339181286549,0.6831140350877193,0.7021198830409356,0.6721491228070176,0.700657894736842,0.721125730994152,0.6505847953216374
MLPClassifier,addition_w_o,original,1440_pairs,External,0.5424707602339182,0.009079936098943128,0.5409356725146199,0.5343567251461989,0.5533625730994153,0.5475146198830408,0.5299707602339182,0.5533625730994153,0.5292397660818713,0.5394736842105263,0.5548245614035088,0.5416666666666667
LinearSVC,addition_w_o,original,1440_pairs,External,0.49824561403508766,0.003416175861271301,0.49926900584795325,0.49853801169590645,0.4926900584795322,0.4956140350877193,0.5021929824561403,0.5043859649122806,0.4992690058479532,0.49415204678362573,0.5,0.49634502923976603
GaussianNB,addition_w_o,standardization,1440_pairs,Standard,0.6810122980620278,0.0155589546200616,0.6706474660933894,0.6878378805602099,0.6999620625335905,0.7010764756093706,0.6566659289937087,0.6786854667889096,0.6801713508899497,0.6584047295374791,0.6763380860548196,0.7003335335588505
KNeighborsClassifier,addition_w_o,standardization,1440_pairs,Standard,0.6121198349720212,0.01152737840109537,0.5987559672473207,0.6006054187347855,0.6309237773070722,0.6162309127122128,0.6334331826372862,0.6099000980051216,0.6009492270241219,0.6122514305586293,0.604351743542727,0.6137965919509342
DecisionTreeClassifier,addition_w_o,standardization,1440_pairs,Standard,0.6109994941671145,0.017896671207831026,0.6296196768992445,0.594733015080143,0.5868135689671524,0.6266479086971642,0.6057427839777434,0.5829803041320224,0.6167525528753439,0.6407480003793746,0.6095760488128734,0.6163810818500839
RandomForestClassifier,addition_w_o,standardization,1440_pairs,Standard,0.8575835414624894,0.0070412980767586225,0.8663376118364896,0.8642194366286239,0.8588172994846828,0.8663494672947425,0.8637570737567576,0.8460371154879706,0.8512219025639405,0.8492104264803517,0.8555768075622017,0.8543082735291327
MLPClassifier,addition_w_o,standardization,1440_pairs,Standard,0.8107860959185608,0.012853256272418422,0.8246656760772659,0.8179396794284088,0.8002829502703045,0.8107236571717618,0.8186510069235876,0.8081786854667888,0.8303404887610255,0.8050251335714963,0.782278461003446,0.8097752205115235
LinearSVC,addition_w_o,standardization,1440_pairs,Standard,0.7933119408175524,0.017806943549775432,0.7903480762543076,0.7699171698650059,0.8117432265815181,0.8262622111220005,0.7921105877145838,0.7791011981916475,0.804052985994752,0.8072776706395624,0.7695694097562518,0.7827368720558946
GaussianNB,addition_w_o,standardization,1440_pairs,Stratified,0.6909463817141411,0.01156460804394359,0.6786854667889096,0.6946429135974203,0.6869763839271601,0.7014479466346306,0.6660712592077394,0.6992191204830704,0.7029338307356707,0.7040482438114508,0.6911811197875501,0.68425753216781
KNeighborsClassifier,addition_w_o,standardization,1440_pairs,Stratified,0.6147964022636021,0.013563539128567255,0.6331288925421263,0.6191987290948752,0.6160570326578355,0.6234983086212892,0.6034981505485124,0.592409345262559,0.6151323069141033,0.6253200973728305,0.5922749834023584,0.6274461762195314
DecisionTreeClassifier,addition_w_o,standardization,1440_pairs,Stratified,0.6158104391261736,0.017385400921793304,0.5795185103221523,0.6099475198381334,0.6387720906705447,0.6130378426227435,0.6233046694698239,0.6051183965097531,0.6004236350415731,0.6214473143435237,0.6398865037463247,0.6266479086971642
RandomForestClassifier,addition_w_o,standardization,1440_pairs,Stratified,0.8537957225506624,0.004022192418324219,0.8539368025038727,0.847961651544371,0.854051405266985,0.8634053618285858,0.8525378584300213,0.850644936928962,0.8542845626126268,0.8507634915114919,0.857477632702096,0.8528935221776105
MLPClassifier,addition_w_o,standardization,1440_pairs,Stratified,0.8145229363599003,0.008418955234098253,0.8238357939995574,0.8173627137934305,0.8229505864500015,0.7946239448642155,0.8171651228225475,0.8218203660965508,0.811893395719389,0.8091508330435332,0.8180898485662799,0.8083367582434954
LinearSVC,addition_w_o,standardization,1440_pairs,Stratified,0.7963335019442951,0.02292174114899657,0.7613812399228604,0.8091271221270272,0.8116088647213177,0.832205747526161,0.8201368910246278,0.759342101103348,0.7901346780057539,0.7902453289494483,0.7816935917296323,0.8074594543327748
GaussianNB,addition_w_o,standardization,1440_pairs,LODO,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,addition_w_o,standardization,1440_pairs,LODO,0.6027631121368277,1.1102230246251565e-16,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278,0.6027631121368278
DecisionTreeClassifier,addition_w_o,standardization,1440_pairs,LODO,0.5792126394992255,0.011716480702205486,0.5874379564351427,0.5615851538048118,0.5713619550441023,0.5813758654484524,0.574199361385982,0.5634425089311118,0.5836046916000126,0.6030239322183933,0.5874379564351427,0.5786570136891025
RandomForestClassifier,addition_w_o,standardization,1440_pairs,LODO,0.6057060320571592,0.012114132233068552,0.5937094938509689,0.598218519806519,0.6134369763839271,0.6200444184502545,0.6161321172267711,0.6150809332616737,0.5999928867250482,0.6105165818342765,0.6110737883721665,0.5788546046599854
MLPClassifier,addition_w_o,standardization,1440_pairs,LODO,0.6403599317125603,0.042247585041905227,0.6581834276500901,0.600542189624103,0.5905836046916,0.652595554993519,0.6566264107995321,0.6126742752363188,0.6622933198444564,0.7149394581265214,0.6819733805444026,0.5731876956150612
LinearSVC,addition_w_o,standardization,1440_pairs,LODO,0.6605387120230153,0.011513245096674257,0.6488492301855774,0.6665533811766937,0.6526429768265309,0.6754528785052639,0.6629809364231293,0.6561284815529069,0.6603648319686384,0.6841547848629508,0.6456324491796023,0.6526271695488604
GaussianNB,addition_w_o,standardization,1440_pairs,LOEO,0.5053902816856881,0.0,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881
KNeighborsClassifier,addition_w_o,standardization,1440_pairs,LOEO,0.5297888147703202,0.0,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202,0.5297888147703202
DecisionTreeClassifier,addition_w_o,standardization,1440_pairs,LOEO,0.571972115962189,0.024050720717782092,0.596218899181183,0.5965903702064431,0.5600992697037717,0.5727134772849419,0.6046283709019632,0.5600992697037717,0.5367124023900604,0.598937750940533,0.5490895008061711,0.5446318485030508
RandomForestClassifier,addition_w_o,standardization,1440_pairs,LOEO,0.8162245898011445,0.004126453428459715,0.81425658373115,0.8142249691758086,0.815604154152572,0.8114903101387879,0.8204609402168759,0.8140510891214315,0.8174140874458601,0.8099609560241535,0.8227292845626126,0.8220535234421928
MLPClassifier,addition_w_o,standardization,1440_pairs,LOEO,0.7480398975688406,0.01976980677798072,0.7182273718820145,0.7586307736081692,0.7809506496791122,0.7252141886124371,0.7525133571496316,0.7470440390755904,0.7623375802219342,0.7474392210173564,0.7668821725522429,0.7211596218899181
LinearSVC,addition_w_o,standardization,1440_pairs,LOEO,0.7461627833454523,0.015287071149737054,0.7400493187063324,0.7620293383073568,0.7363267048148967,0.7610650943694477,0.7402073914830389,0.7082213651164997,0.7491226960892796,0.7517704150991117,0.7551057506876167,0.7577297587809427
GaussianNB,addition_w_o,standardization,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,addition_w_o,standardization,1440_pairs,External,0.5789473684210528,1.1102230246251565e-16,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527
DecisionTreeClassifier,addition_w_o,standardization,1440_pairs,External,0.5192982456140351,0.040117129558228055,0.4144736842105263,0.5628654970760234,0.5497076023391813,0.5109649122807017,0.5380116959064327,0.5489766081871346,0.5116959064327485,0.5248538011695906,0.4948830409356725,0.5365497076023391
RandomForestClassifier,addition_w_o,standardization,1440_pairs,External,0.6766447368421054,0.033412130657942914,0.6578947368421052,0.647295321637427,0.7141812865497077,0.6798245614035088,0.6937134502923976,0.7097953216374269,0.6154970760233919,0.6951754385964912,0.7156432748538011,0.6374269005847953
MLPClassifier,addition_w_o,standardization,1440_pairs,External,0.5327485380116959,0.06132844897158926,0.5555555555555555,0.5504385964912281,0.47514619883040937,0.6301169590643274,0.5343567251461989,0.6169590643274853,0.41520467836257313,0.48099415204678364,0.52046783625731,0.5482456140350876
LinearSVC,addition_w_o,standardization,1440_pairs,External,0.602046783625731,0.04531244011563411,0.6089181286549709,0.6432748538011697,0.4904970760233918,0.5804093567251463,0.6425438596491229,0.5869883040935673,0.5855263157894737,0.5950292397660819,0.6330409356725146,0.6542397660818714
GaussianNB,addition_w,original,1440_pairs,Standard,0.47888621921532665,0.034607998468460466,0.46988713603743165,0.47315924251525404,0.4568698428756599,0.5232169390787519,0.4997036135436755,0.45592535803483925,0.5291881382188359,0.5173208245076033,0.4295272043248711,0.4340638930163447
KNeighborsClassifier,addition_w,original,1440_pairs,Standard,0.6714524517087668,0.007196276842259261,0.6602462773861085,0.6771916790490343,0.6783930321520029,0.6677547342796624,0.6782349593752964,0.6791438778413582,0.6696278966836332,0.6654547753785843,0.6777014637539123,0.660775821188075
DecisionTreeClassifier,addition_w,original,1440_pairs,Standard,0.622441592109007,0.021499576741058332,0.6380291486200247,0.5955945117131928,0.6277623217729443,0.5916426922955329,0.6244190825456039,0.6573298346558756,0.6183569915589137,0.6547295374790553,0.6084616357370933,0.6080901647118333
RandomForestClassifier,addition_w,original,1440_pairs,Standard,0.8528895703581931,0.008005085211007658,0.8611014511080902,0.8466140811229491,0.8597499288672505,0.838643261357529,0.8586236603332174,0.8501035376687428,0.8595641933546205,0.8481078688628245,0.8625675761120419,0.8438201447946636
MLPClassifier,addition_w,original,1440_pairs,Standard,0.4912182668900762,0.01495148624216673,0.48588410104011887,0.48454048243811443,0.4939537162909803,0.48551263001485884,0.5049634851885808,0.4897371249723373,0.46066358951661346,0.5020588979166009,0.5201621826689008,0.4847064588536562
LinearSVC,addition_w,original,1440_pairs,Standard,0.5563936486358321,0.026954718485254416,0.5765625493977428,0.5693307198634252,0.5803167778445197,0.5589730011697386,0.536506907780342,0.5788427492017324,0.5231418545098163,0.5823756757611205,0.5599688596629888,0.49791739116689326
GaussianNB,addition_w,original,1440_pairs,Stratified,0.4965567797413929,0.005550019113632795,0.4985220195377952,0.49305665328317155,0.4858959564983718,0.4954316967531851,0.5012685340330688,0.49862871866207203,0.5052203534507287,0.48990310138787896,0.5020549460971832,0.49558581771047394
KNeighborsClassifier,addition_w,original,1440_pairs,Stratified,0.6702384527836618,0.008457585140078171,0.6523347349119535,0.6618744269861845,0.6711295880623439,0.6852217761057191,0.6743108026935603,0.6702127659574468,0.6755793367266291,0.6667983939805888,0.6684186399418293,0.6765040624703614
DecisionTreeClassifier,addition_w,original,1440_pairs,Stratified,0.6211667351648698,0.01770897869760808,0.6061142550030033,0.5932471309791028,0.6172425784831336,0.6358003224684644,0.6354288514432044,0.6541051500110651,0.6022809901678734,0.6285052638234643,0.6293667604565142,0.6095760488128734
