Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepDDI_109,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 512, 'model': 'DeepDDI_109', 'hidden_channels': 1024, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,Standard,0.8095618222629699,0.01407638076570461,0.7954854414972653,0.8236382030286745
DeepDDI_10,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 32, 'model': 'DeepDDI_10', 'hidden_channels': 1024, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,Standard,0.5653883848123678,0.030898227389386065,0.5545193006860358,0.533685308716133,0.6022059055989378,0.574223072302488,0.5882085612215864,0.5699393000537447,0.549255477221713,0.5021774524991306,0.5675010274730486,0.6121684423508583
DeepDDI_1102,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1102', 'hidden_channels': 2048, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.573877288103443,0.03211783817368092,0.5662087825234738,0.5742783977743353,0.6194951155511997,0.5520494135499985,0.5615416837912175,0.6234232240523537,0.609477253327432,0.5422449495747843,0.520948594733015,0.5691054661566185
DeepDDI_1105,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1105', 'hidden_channels': 4096, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.6616408744586006,0.020755990872973345,0.6726312794410547,0.6408981695172457,0.6235180677183775,0.6829139135658058,0.6557253959723056,0.6964251841547848,0.6502995479118585,0.662356548955139,0.6509515981157725,0.6806890392336631
DeepDDI_1108,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1108', 'hidden_channels': 4096, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6271912838670924,0.01623078734595359,0.5990404982453921,0.6152311023995447,0.6324215168663653,0.6236050077455662,0.6290348076254307,0.6239290569378142,0.6589737915336221,0.6138123992286048,0.6273315734564192,0.6485330846321646
DeepDDI_1111,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1111', 'hidden_channels': 4096, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6012993582245265,0.033176468678000975,0.5732232619898201,0.6069717998166355,0.578396193607537,0.5708640257974772,0.5951598115772502,0.6138953874363757,0.5688762606303942,0.5844661882330625,0.6511254781701495,0.6700151749865638
DeepDDI_1114,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1114', 'hidden_channels': 4096, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5850166766779425,0.034611041083009005,0.5897616262527268,0.5804037178717081,0.5785898327590022,0.543375169928235,0.579360437545446,0.5698839745818975,0.5650074294205052,0.6661542474155101,0.5508243495305238,0.6268059814738706
DeepDDI_1117,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1117', 'hidden_channels': 1024, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.6747656571085328,0.02230709557024301,0.7040640510891214,0.6650121716038064,0.6628781891182701,0.7138922259808416,0.6460118238436976,0.6500663905662167,0.6787012740665802,0.6986302993898391,0.6714536372545921,0.6569465081723626
DeepDDI_1120,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1120', 'hidden_channels': 1024, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6450045050741361,0.02775800140546553,0.6922006891973065,0.6429610192532642,0.6596100344598653,0.610405930890582,0.6132591445101325,0.6818627296007082,0.604260851696121,0.6486713983117827,0.6486200246593532,0.6481932281622459
DeepDDI_1123,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1123', 'hidden_channels': 1024, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6054211058771458,0.020217645805106658,0.5861061932913914,0.6185901489045557,0.5917928614334038,0.6201906357687079,0.5776532515570167,0.5809885871455218,0.6242610097688975,0.5934368183111505,0.6318366475925516,0.6293549049982612
